Cable_Name,IL_10MHz,IL_50MHz,IL_100MHz,IL_500MHz,IL_1000MHz,IL_5000MHz,DataRate(Mbps),preW,mainW,postW,dpre,dpost,Rdrv,eyeSNR
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.2,0.6,300,1.920691
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.2,0.6,700,1.784072
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.2,0.6,1100,1.892088
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.2,0.8,300,2.026892
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.2,0.8,700,1.844876
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.2,0.8,1100,1.630298
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.2,300,1.608376
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.2,700,1.567804
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.2,1100,1.843801
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.4,300,1.647737
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.4,700,1.715451
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.4,1100,1.695817
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.6,300,1.924566
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.6,700,1.774966
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.6,1100,1.671319
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.8,300,2.027089
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.8,700,1.830814
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.4,0.8,1100,1.605959
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.2,300,1.606781
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.2,700,1.55214
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.2,1100,1.759596
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.4,300,1.646827
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.4,700,1.61128
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.4,1100,1.780736
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.6,300,1.918406
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.6,700,1.752966
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.6,1100,1.901184
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.8,300,2.000758
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.8,700,1.790306
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.6,0.8,1100,1.599231
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.2,300,1.603727
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.2,700,1.549451
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.2,1100,1.712492
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.4,300,1.64763
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.4,700,1.588052
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.4,1100,1.75495
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.6,300,1.882912
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.6,700,1.722924
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.6,1100,1.868294
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.8,300,1.966525
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.8,700,1.746266
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,2,0.8,0.8,1100,1.573733
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.2,300,1.877259
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.2,700,1.795515
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.2,1100,1.686532
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.4,300,1.691442
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.4,700,1.690799
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.4,1100,1.604196
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.6,300,1.772179
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.6,700,1.58531
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.6,1100,1.623318
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.8,300,1.503035
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.8,700,1.628138
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.2,0.8,1100,1.763429
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.2,300,1.90098
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.2,700,1.798023
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.2,1100,1.698494
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.4,300,1.701605
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.4,700,1.674731
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.4,1100,1.591775
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.6,300,1.766626
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.6,700,1.589721
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.6,1100,1.626252
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.8,300,1.463052
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.8,700,1.543798
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.4,0.8,1100,1.70564
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.2,300,1.85518
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.2,700,1.74087
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.2,1100,1.522469
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.4,300,1.667734
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.4,700,1.622073
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.4,1100,1.592008
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.6,300,1.749809
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.6,700,1.533379
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.6,1100,1.571089
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.8,300,1.408
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.8,700,1.50305
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.6,0.8,1100,1.610301
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.2,300,1.854214
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.2,700,1.762238
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.2,1100,1.509492
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.4,300,1.669691
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.4,700,1.611265
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.4,1100,1.543304
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.6,300,1.691746
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.6,700,1.51579
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.6,1100,1.508949
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.8,300,1.386353
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.8,700,1.45524
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,5,0.8,0.8,1100,1.571174
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.2,300,1.656111
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.2,700,1.725399
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.2,1100,1.604035
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.4,300,1.655576
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.4,700,1.750045
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.4,1100,1.589189
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.6,300,1.605673
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.6,700,1.822446
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.6,1100,1.751663
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.8,300,1.481151
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.8,700,2.157432
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.2,0.8,1100,1.629371
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.2,300,1.66862
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.2,700,1.704365
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.2,1100,1.602835
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.4,300,1.887029
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.4,700,1.753749
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.4,1100,1.601772
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.6,300,1.611094
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.6,700,1.798206
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.6,1100,1.800046
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.8,300,1.478257
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.8,700,2.096424
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.4,0.8,1100,1.57897
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.2,300,1.659114
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.2,700,1.676986
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.2,1100,1.621312
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.4,300,1.864512
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.4,700,1.744686
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.4,1100,1.584806
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.6,300,1.55305
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.6,700,1.756364
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.6,1100,1.724011
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.8,300,1.435971
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.8,700,2.143502
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.6,0.8,1100,1.514995
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.2,300,1.660461
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.2,700,1.690318
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.2,1100,1.64298
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.4,300,1.843405
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.4,700,1.70704
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.4,1100,1.534383
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.6,300,1.496745
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.6,700,1.744565
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.6,1100,1.609742
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.8,300,1.420244
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.8,700,2.140255
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,1,7,0.8,0.8,1100,1.535736
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.2,300,1.749336
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.2,700,1.748037
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.2,1100,1.72513
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.4,300,1.682748
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.4,700,1.772459
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.4,1100,1.730816
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.6,300,1.669099
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.6,700,1.755324
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.6,1100,1.726688
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.8,300,1.67538
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.8,700,1.747323
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.2,0.8,1100,1.724984
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.2,300,1.703604
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.2,700,1.697422
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.2,1100,1.704117
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.4,300,1.703496
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.4,700,1.708429
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.4,1100,1.714074
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.6,300,1.692978
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.6,700,1.709656
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.6,1100,1.672561
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.8,300,1.698504
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.8,700,1.708978
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.4,0.8,1100,1.670891
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.2,300,1.704583
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.2,700,1.695063
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.2,1100,1.712925
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.4,300,1.734825
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.4,700,1.705961
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.4,1100,1.711053
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.6,300,1.692769
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.6,700,1.73845
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.6,1100,1.705014
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.8,300,1.700487
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.8,700,1.740284
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.6,0.8,1100,1.702697
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.8,0.2,300,1.700019
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.8,0.2,700,1.728407
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.8,0.2,1100,1.717856
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.8,0.4,300,1.710843
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.8,0.4,700,1.719751
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.8,0.4,1100,1.720038
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.8,0.6,300,1.708852
Case4,-3.57,-3.7,-3.83,-4.8,-5.93,-30.57,1000,0,3,0,0.8,0.6,700,1.724897
